,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
project_id,ifi,country,year,doc_type,item_type,label,primary_category,specific_outcome,intended_or_measured,species_tags,evidence_text,citations,needs_review_flag,duplicate_flag,source_pages,source_sections,,,,
P165855,World Bank,Central African Republic,2019,PAD,intervention,Deliver improved livestock husbandry training to producers as part of agribusiness support,Advisory and Extension,,,multiple,Producer groups accessing matching grants will also receive improved livestock husbandry training materials.,file:///home/oai/share/2019-04-25_PAD2887_central-african-republic-agriculture-recovery-and-agribusiness-development-support-project_english.pdf#:~:text=30,as%20well%20as%20investments%20in,FALSE,FALSE,Page 14,Component 1; Subcomponent 1.2,,,
P165855,World Bank,Central African Republic,2019,PAD,intervention,Rehabilitate rural roads and markets with agri-logistics services including livestock auctions and storage,Rural/Public Infrastructure,,,multiple,This component focuses on ensuring all-season accessibility of selected rural roads and rehabilitating markets with associated agri-logistics services along agriculture trading corridors.,file:///home/oai/share/2019-04-25_PAD2887_central-african-republic-agriculture-recovery-and-agribusiness-development-support-project_english.pdf#:~:text=Sub,0%20million,FALSE,FALSE,Page 15,Component 2; Subcomponent 2.1,,,
P165855,World Bank,Central African Republic,2019,PAD,intervention,"Enhance agriculture public services to deliver climate and nutrition-smart agriculture technologies, plant and animal health advice and vaccines",Public Health,,,multiple,"Agriculture public services will be supported to disseminate climate and nutrition smart agriculture technologies and practices. Services will improve farmer producer group access to climate information, climate smart agriculture advice, plant and animal health advice and vaccines with a gender lens.",file:///home/oai/share/2019-04-25_PAD2887_central-african-republic-agriculture-recovery-and-agribusiness-development-support-project_english.pdf#:~:text=Sub,IDA%3A%20US%244%20million,FALSE,FALSE,Pages 18,Component 3; Subcomponent 3.1,,,
P165855,World Bank,Central African Republic,2019,PAD,outcome,Reduction in mortality rate of small stock and chickens,Resilience,Resilience,Intended,small ruminants; poultry,Among the PDO-level results indicators is the reduction in mortality rate of small stock and chickens (percentage).,file:///home/oai/share/2019-04-25_PAD2887_central-african-republic-agriculture-recovery-and-agribusiness-development-support-project_english.pdf#:~:text=1,Percentage,FALSE,FALSE,Page 12,Results Framework,,,
P165855,World Bank,Central African Republic,2019,PAD,outcome,Number of farmers reached with agricultural assets or services (including female and youth),Inclusivity & Women’s Empowerment,Inclusion,Intended,multiple,"The results framework includes an indicator for the number of farmers reached with agricultural assets or services, disaggregated by gender and youth.",file:///home/oai/share/2019-04-25_PAD2887_central-african-republic-agriculture-recovery-and-agribusiness-development-support-project_english.pdf#:~:text=1,Percentage,FALSE,FALSE,Page 12,Results Framework,,,
P165855,World Bank,Central African Republic,2019,PID,objective,Duplicate PID; content ignored because PAD exists,,,,,,,FALSE,TRUE,,,,,,
P171524,World Bank,Tajikistan,2022,PAD,objective,Increase area under sustainable landscape management and promote transboundary collaboration,,,,,The Project Development Objective is to increase the area under sustainable landscape management in selected locations in Tajikistan and promote Tajikistan's collaboration with Central Asia countries on transboundary landscape restoration.,file:///home/oai/share/2022-02-02_PAD4554_tajikistan-resilient-landscape-restoration-project_english.pdf#:~:text=The%20Project%20Development%20Objective%20is,countries%20on%20transboundary%20landscape%20restoration,FALSE,FALSE,Page 2,Datasheet,,,
P171524,World Bank,Tajikistan,2022,PAD,intervention,"Provide sub-grants to Pasture User Unions to prepare and implement pasture management plans with measures for pasture productivity, erosion control, grazing management, animal health and breed improvement",Livestock Management & Technologies,,,multiple,"The project will provide sub-grants to Pasture User Unions to support sustainable pasture- and fodder-based livestock production systems. The plans will identify activities to improve pasture productivity, implement erosion and landslide control, improve grazing management and silvo-pastoralism, and include animal health requirements and breed improvement measures.",file:///home/oai/share/2022-02-02_PAD4554_tajikistan-resilient-landscape-restoration-project_english.pdf,FALSE,FALSE,Pages 26,Component 2; Pasture/Livestock Management Plans,,,,
P171524,World Bank,Tajikistan,2022,PAD,intervention,"Establish small climate-resilient facilities such as shelters, feeding stalls, salt licks, sheep baths, vaccination dips and fences, and pens to protect livestock from predators",Rural/Public Infrastructure,,,multiple,"Pasture management will be complemented by the establishment of small productive and climate-resilient facilities such as shelters, feeding stalls, salt licks, scratching posts, drinking water troughs, sheep baths, and fences to enhance animal welfare and improve the productivity and resilience of livestock systems. Protected area management includes pilot measures to resolve human-wildlife conflicts, such as pens to protect livestock from predators.",file:///home/oai/share/2022-02-02_PAD4554_tajikistan-resilient-landscape-restoration-project_english.pdf#:~:text=establishment%20of%20small%20productive%20and,and%20resilience%20of%20livestock%20systemsfile:///home/oai/share/2022-02-02_PAD4554_tajikistan-resilient-landscape-restoration-project_english.pdf#:~:text=climate%20change%2959%3B%20,v%29%20preparation%20of%20management,FALSE,FALSE,Pages 26-27,Component 2; Pasture/Livestock Management Plans and Protected Area Management,,
P171524,World Bank,Tajikistan,2022,PAD,outcome,Area brought under pasture management plans,Environmental Sustainability,Land use change,Intended,multiple,"The results framework lists an indicator for the area brought under pasture management plans, with a target of 83,000 hectares.",file:///home/oai/share/2022-02-02_PAD4554_tajikistan-resilient-landscape-restoration-project_english.pdf#:~:text=Forest%20area%20brought%20under%20management,0,FALSE,FALSE,Page 52,Results Framework,,,
P171524,World Bank,Tajikistan,2022,PAD,outcome,"Number of persons trained on integrated landscape management, segregated by women",Sustainable Economic Growth,Adoption,Intended,multiple,"The results framework includes an indicator for the number of persons trained in central and local government units on integrated landscape management and related subjects, segregated by central, local and women, with a target of 550.",file:///home/oai/share/2022-02-02_PAD4554_tajikistan-resilient-landscape-restoration-project_english.pdf#:~:text=Number%20of%20persons%20trained%20in,Enhance%20Resilient%20Landscapes%20and%20Livelihoods,FALSE,FALSE,Page 52,Results Framework,,,
P171524,World Bank,Tajikistan,2022,PAD,outcome,Share of sub-grants disbursed to women-led groups and women participation in decision-making roles,Inclusivity & Women’s Empowerment,Women’s empowerment,Intended,multiple,The results framework specifies that 15 percent of sub-grants will be disbursed to women-led or predominantly women groups and that 50 percent of pasture user unions or community groups will have women members in decision-making roles.,file:///home/oai/share/2022-02-02_PAD4554_tajikistan-resilient-landscape-restoration-project_english.pdf#:~:text=Share%20of%20sub,0,FALSE,FALSE,Page 52,Results Framework,,,
P181459,World Bank,Central Asia Region,2024,PID,objective,"Improve One Health coordination and address capacity gaps to prevent, detect and respond to zoonotic diseases, AMR and food safety risks",,,,,"The proposed development objective is to improve One Health coordination and address key cross-sectoral capacity gaps to prevent, detect, and respond to key zoonotic diseases, antimicrobial resistance, and food safety risks in participating countries.",file:///home/oai/share/2024-02-23_PIDC36916_concept-project-information-document-pid_english.pdf#:~:text=Proposed%20Development%20Objective,and%20food%20safety%20risks%20in,FALSE,FALSE,Page 3,Basic Project Data,,,
P181459,World Bank,Central Asia Region,2024,PID,intervention,Establish national and regional One Health coordination structures and incorporate One Health into legislative and regulatory frameworks,Policy & Regulatory,,,multiple,"Component 1 will establish a regional One Health coordinating structure with a steering committee, technical committees and working groups on zoonotic diseases, food safety and AMR. National One Health mechanisms will coordinate communication with policymakers and guide implementation. Subcomponent 1c will incorporate One Health into legislative and regulatory frameworks by reviewing and updating legislation and strengthening regulatory agencies to inspect and enforce PPR, zoonotic disease, AMR and food safety standards.",file:///home/oai/share/2024-02-23_PIDC36916_concept-project-information-document-pid_english.pdf,FALSE,FALSE,Pages 8-9,Component 1; Subcomponents 1a-1c,,,,
